sim,period,inter,direc,cycle,type,fuel
0,afternoon2,Sheldon,SB,35,52,15.927532707710705
0,afternoon2,Sheldon,SB,35,61,4.496217296364948
0,afternoon2,Sheldon,SB,36,21,816.0944814237133
0,afternoon2,Sheldon,SB,36,52,91.98259348353831
0,afternoon2,Pinebush,NB,1,21,864.3809308743225
0,afternoon2,Pinebush,NB,1,52,11.105781716141774
0,afternoon2,Pinebush,NB,1,61,41.27496872034588
0,afternoon2,Pinebush,NB,1,42,15.797663489696077
0,afternoon2,Pinebush,NB,2,21,583.9201844329697
0,afternoon2,Pinebush,NB,2,52,22.987137380631335
0,afternoon2,Pinebush,NB,3,21,683.5056983011492
0,afternoon2,Pinebush,NB,3,52,24.478759672749856
0,afternoon2,Pinebush,NB,3,42,6.9107653081554785
0,afternoon2,Pinebush,NB,4,21,835.0343402129442
0,afternoon2,Pinebush,NB,4,52,19.27461586200624
0,afternoon2,Pinebush,NB,5,42,17.647412637074268
0,afternoon2,Pinebush,NB,5,21,474.1545630502832
0,afternoon2,Pinebush,NB,6,21,788.2715749468516
0,afternoon2,Pinebush,NB,6,52,9.338792966316062
0,afternoon2,Pinebush,NB,7,21,534.6833751228666
0,afternoon2,Pinebush,NB,7,52,23.918598074476627
0,afternoon2,Pinebush,NB,7,61,16.15241905915686
0,afternoon2,Pinebush,NB,8,21,577.9926998306704
0,afternoon2,Pinebush,NB,8,52,11.91604403934287
0,afternoon2,Pinebush,NB,9,21,459.811378526238
0,afternoon2,Pinebush,NB,9,52,8.544373603430268
0,afternoon2,Pinebush,NB,9,61,11.330175832894497
0,afternoon2,Pinebush,NB,9,42,5.6760900033975945
0,afternoon2,Pinebush,NB,10,21,602.6646438369551
0,afternoon2,Pinebush,NB,10,61,5.62594545854833
0,afternoon2,Pinebush,NB,11,21,457.2853048982898
0,afternoon2,Pinebush,NB,11,52,11.890508928965682
0,afternoon2,Pinebush,NB,11,61,0.6518889481807851
0,afternoon2,Pinebush,NB,12,21,1035.1513355333102
0,afternoon2,Pinebush,NB,12,61,9.461723278913809
0,afternoon2,Pinebush,NB,12,52,20.447000876441432
0,afternoon2,Pinebush,NB,13,21,639.1035687020354
0,afternoon2,Pinebush,NB,13,52,4.06495111482599
0,afternoon2,Pinebush,NB,14,21,632.119866865339
0,afternoon2,Pinebush,NB,14,52,8.003507554494444
0,afternoon2,Pinebush,NB,14,42,2.7609634577001625
0,afternoon2,Pinebush,NB,15,21,528.1682958047816
0,afternoon2,Pinebush,NB,15,52,25.775324823759295
0,afternoon2,Pinebush,NB,16,21,725.5483109453403
0,afternoon2,Pinebush,NB,16,61,11.009531008039117
0,afternoon2,Pinebush,NB,16,52,13.560717769065306
0,afternoon2,Pinebush,NB,16,42,11.303437372801445
0,afternoon2,Pinebush,NB,17,21,641.006363048911
0,afternoon2,Pinebush,NB,17,52,25.432029856703835
0,afternoon2,Pinebush,NB,18,21,470.5250488278976
0,afternoon2,Pinebush,NB,19,21,641.8326837822309
0,afternoon2,Pinebush,NB,19,52,25.22397748203405
0,afternoon2,Pinebush,NB,19,42,3.6292921818755097
0,afternoon2,Pinebush,NB,20,21,506.1993144409152
0,afternoon2,Pinebush,NB,20,52,10.620556254621965
0,afternoon2,Pinebush,NB,21,21,771.4301885997281
0,afternoon2,Pinebush,NB,21,42,16.61187545410972
0,afternoon2,Pinebush,NB,21,52,16.247864359149457
0,afternoon2,Pinebush,NB,22,42,4.666208241228378
0,afternoon2,Pinebush,NB,22,21,610.9882048025792
0,afternoon2,Pinebush,NB,22,61,0.7034277276896583
0,afternoon2,Pinebush,NB,23,21,593.732915069378
0,afternoon2,Pinebush,NB,23,42,7.550858610619035
0,afternoon2,Pinebush,NB,24,52,18.668326052112445
0,afternoon2,Pinebush,NB,24,21,349.8370020208719
0,afternoon2,Pinebush,NB,24,61,10.831355688690554
0,afternoon2,Pinebush,NB,25,21,735.1478836711999
0,afternoon2,Pinebush,NB,25,52,25.7542605048884
0,afternoon2,Pinebush,NB,25,42,1.355592517415025
0,afternoon2,Pinebush,SB,1,21,330.3845838295258
0,afternoon2,Pinebush,SB,1,61,48.89112746704502
0,afternoon2,Pinebush,SB,1,52,14.158052408526908
0,afternoon2,Pinebush,SB,2,21,164.74601008061106
0,afternoon2,Pinebush,SB,3,21,31.2265203487719
0,afternoon2,Pinebush,SB,4,21,418.8488926476146
0,afternoon2,Pinebush,SB,4,61,19.141595504097964
0,afternoon2,Pinebush,SB,4,52,16.18358526338369
0,afternoon2,Pinebush,SB,5,21,513.925492816902
0,afternoon2,Pinebush,SB,5,52,4.941855618284521
0,afternoon2,Pinebush,SB,6,21,61.56028341412108
0,afternoon2,Pinebush,SB,6,61,4.370544729500882
0,afternoon2,Pinebush,SB,7,21,262.47009368338837
0,afternoon2,Pinebush,SB,7,52,28.637809063542992
0,afternoon2,Pinebush,SB,7,61,14.947317890360102
0,afternoon2,Pinebush,SB,7,42,10.847980165461728
0,afternoon2,Pinebush,SB,8,21,154.41848914585094
0,afternoon2,Pinebush,SB,8,52,12.76805420410563
0,afternoon2,Pinebush,SB,8,61,2.211192091888365
0,afternoon2,Pinebush,SB,9,21,167.65005410885098
0,afternoon2,Pinebush,SB,9,61,16.2337111786512
0,afternoon2,Pinebush,SB,9,42,8.999514776157417
0,afternoon2,Pinebush,SB,10,21,460.3537463924372
0,afternoon2,Pinebush,SB,10,52,32.044697114229365
0,afternoon2,Pinebush,SB,10,61,12.945121530489992
0,afternoon2,Pinebush,SB,11,21,32.33366432652856
0,afternoon2,Pinebush,SB,12,21,236.2799532797866
0,afternoon2,Pinebush,SB,12,52,60.29493457980206
0,afternoon2,Pinebush,SB,13,21,236.15002181891438
0,afternoon2,Pinebush,SB,13,61,15.014817570757264
0,afternoon2,Pinebush,SB,13,52,10.770285966326874
0,afternoon2,Pinebush,SB,14,21,47.19508247054818
0,afternoon2,Pinebush,SB,14,52,7.51807958843659
0,afternoon2,Pinebush,SB,15,21,96.58259315001732
0,afternoon2,Pinebush,SB,15,52,10.245900321846293
0,afternoon2,Pinebush,SB,16,21,459.2211689227413
0,afternoon2,Pinebush,SB,16,52,18.848347234339297
0,afternoon2,Pinebush,SB,16,61,74.09165712460826
0,afternoon2,Pinebush,SB,17,52,4.513439545618651
0,afternoon2,Pinebush,SB,17,21,496.607900394117
0,afternoon2,Pinebush,SB,17,61,15.165137044969848
0,afternoon2,Pinebush,SB,17,42,12.69295620613644
0,afternoon2,Pinebush,SB,18,21,123.20032037670289
0,afternoon2,Pinebush,SB,18,52,19.841887394308113
0,afternoon2,Pinebush,SB,18,61,6.214666850186866
0,afternoon2,Pinebush,SB,18,42,1.4002914094575059
0,afternoon2,Pinebush,SB,19,21,168.78130947404333
0,afternoon2,Pinebush,SB,19,61,12.638182371684252
0,afternoon2,Pinebush,SB,19,52,13.045861058205173
0,afternoon2,Pinebush,SB,20,21,501.9959589599375
0,afternoon2,Pinebush,SB,20,61,19.703664001780787
0,afternoon2,Pinebush,SB,21,21,150.20667743071797
0,afternoon2,Pinebush,SB,21,52,15.275397224467836
0,afternoon2,Pinebush,SB,22,21,291.75273746583593
0,afternoon2,Pinebush,SB,22,52,17.90924876817412
0,afternoon2,Pinebush,SB,22,61,11.011754568294172
0,afternoon2,Pinebush,SB,23,21,214.01260080913292
0,afternoon2,Pinebush,SB,23,52,10.647215831575313
0,afternoon2,Pinebush,SB,24,21,240.87198498604326
0,afternoon2,Pinebush,SB,24,61,12.261224266490135
0,afternoon2,Pinebush,SB,24,52,8.529058598501251
0,afternoon2,Pinebush,SB,25,21,17.008157425629907
0,afternoon2,Hwy401,NB,1,21,719.7791205773378
0,afternoon2,Hwy401,NB,1,52,16.579608127977117
0,afternoon2,Hwy401,NB,1,61,28.92297476745221
0,afternoon2,Hwy401,NB,2,21,841.5803766937246
0,afternoon2,Hwy401,NB,2,52,13.535340107033864
0,afternoon2,Hwy401,NB,3,21,349.58504875698287
0,afternoon2,Hwy401,NB,3,52,20.55465052850202
0,afternoon2,Hwy401,NB,3,61,1.5905624268435206
0,afternoon2,Hwy401,NB,4,21,1309.125145792039
0,afternoon2,Hwy401,NB,4,52,59.54226859851148
0,afternoon2,Hwy401,NB,4,61,8.517864452080996
0,afternoon2,Hwy401,NB,5,21,574.448774340194
0,afternoon2,Hwy401,NB,5,52,6.203326002343196
0,afternoon2,Hwy401,NB,5,61,23.757691186813403
0,afternoon2,Hwy401,NB,5,42,8.043623313583874
0,afternoon2,Hwy401,NB,6,21,730.0872412921843
0,afternoon2,Hwy401,NB,6,52,40.01094854559907
0,afternoon2,Hwy401,NB,6,42,3.7480323480886315
0,afternoon2,Hwy401,NB,6,61,3.1336213898091745
0,afternoon2,Hwy401,NB,7,21,606.8942082074022
0,afternoon2,Hwy401,NB,7,52,5.928853962492807
0,afternoon2,Hwy401,NB,7,61,9.375646026917133
0,afternoon2,Hwy401,NB,7,42,2.297125139521365
0,afternoon2,Hwy401,NB,8,42,26.699238380043475
0,afternoon2,Hwy401,NB,8,21,438.16561900273206
0,afternoon2,Hwy401,NB,9,21,1139.4446454162244
0,afternoon2,Hwy401,NB,10,21,663.1048102032082
0,afternoon2,Hwy401,NB,10,42,5.247068791055396
0,afternoon2,Hwy401,NB,11,21,800.3565336077934
0,afternoon2,Hwy401,NB,11,52,37.52899197863197
0,afternoon2,Hwy401,NB,11,61,22.98654765299783
0,afternoon2,Hwy401,NB,12,21,872.8802185749411
0,afternoon2,Hwy401,NB,12,52,10.20197447787669
0,afternoon2,Hwy401,NB,13,21,771.6343805512563
0,afternoon2,Hwy401,NB,13,52,9.699584227428126
0,afternoon2,Hwy401,NB,14,21,977.3903678258839
0,afternoon2,Hwy401,NB,14,52,22.30129665090783
0,afternoon2,Hwy401,NB,14,61,18.149274160678807
0,afternoon2,Hwy401,NB,15,21,527.7519032541902
0,afternoon2,Hwy401,NB,15,61,0.7032323439338264
0,afternoon2,Hwy401,NB,16,21,629.6639423947335
0,afternoon2,Hwy401,NB,16,61,6.615804475552885
0,afternoon2,Hwy401,NB,16,52,2.0524325580291194
0,afternoon2,Hwy401,NB,17,21,775.6134656861711
0,afternoon2,Hwy401,NB,17,52,26.944961760449235
0,afternoon2,Hwy401,NB,18,21,513.2160856962768
0,afternoon2,Hwy401,NB,19,21,776.8105697401714
0,afternoon2,Hwy401,NB,19,61,12.09231392925565
0,afternoon2,Hwy401,NB,19,52,19.929136171505885
0,afternoon2,Hwy401,NB,20,21,669.906829906244
0,afternoon2,Hwy401,NB,20,42,6.51355653764564
0,afternoon2,Hwy401,NB,21,21,832.265742225749
0,afternoon2,Hwy401,NB,21,42,24.16189763911009
0,afternoon2,Hwy401,NB,22,21,1021.2727688270779
0,afternoon2,Hwy401,NB,22,52,35.01724877467181
0,afternoon2,Hwy401,NB,23,21,501.6743796201812
0,afternoon2,Hwy401,NB,23,52,19.815157883116125
0,afternoon2,Hwy401,NB,23,61,21.009589983163142
0,afternoon2,Hwy401,NB,23,42,1.9523806103037893
0,afternoon2,Hwy401,NB,24,21,1195.1052625901048
0,afternoon2,Hwy401,NB,24,42,15.993183573589643
0,afternoon2,Hwy401,NB,24,52,42.80340113181824
0,afternoon2,Hwy401,NB,24,61,12.200564229645874
0,afternoon2,Hwy401,NB,25,21,736.1289044211054
0,afternoon2,Hwy401,NB,25,52,9.90632673151821
0,afternoon2,Hwy401,NB,25,42,6.330795917756557
0,afternoon2,Hwy401,NB,25,61,15.527680502387856
0,afternoon2,Hwy401,NB,26,21,447.79378401110495
0,afternoon2,Hwy401,NB,26,61,4.276804926301225
0,afternoon2,Hwy401,NB,27,42,20.280896973550934
0,afternoon2,Hwy401,NB,27,21,240.05602065692383
0,afternoon2,Hwy401,NB,27,61,5.808233848565131
0,afternoon2,Hwy401,NB,27,52,20.129889923834988
0,afternoon2,Hwy401,NB,28,21,572.7875370768598
0,afternoon2,Hwy401,NB,28,52,33.301610351307254
0,afternoon2,Hwy401,NB,28,42,3.3691322853340067
0,afternoon2,Hwy401,NB,29,21,1025.4222405030528
0,afternoon2,Hwy401,NB,29,52,10.982667078927609
0,afternoon2,Hwy401,NB,29,61,7.126726082201184
0,afternoon2,Hwy401,NB,30,21,576.9723707249774
0,afternoon2,Hwy401,NB,30,52,6.93555762264634
0,afternoon2,Hwy401,NB,31,21,1103.5235918400506
0,afternoon2,Hwy401,NB,31,52,29.81808477309353
0,afternoon2,Hwy401,NB,32,21,414.8385615244244
0,afternoon2,Hwy401,NB,32,52,21.46906567936398
0,afternoon2,Hwy401,NB,32,42,20.448956280080072
0,afternoon2,Hwy401,NB,33,21,217.4144758125157
0,afternoon2,Hwy401,NB,33,52,9.763678141114173
0,afternoon2,Hwy401,NB,34,21,1087.1384506374798
0,afternoon2,Hwy401,NB,34,61,7.335163973215586
0,afternoon2,Hwy401,NB,35,21,1088.8815996097792
0,afternoon2,Hwy401,NB,35,61,19.618634392741544
0,afternoon2,Hwy401,NB,35,42,2.0134634703952674
0,afternoon2,Hwy401,NB,36,42,28.14073658815023
0,afternoon2,Hwy401,NB,36,21,1263.439007890903
0,afternoon2,Hwy401,NB,36,61,4.647139817906233
0,afternoon2,Hwy401,NB,37,42,4.167225549422445
0,afternoon2,Hwy401,NB,37,21,705.8533295434553
0,afternoon2,Hwy401,NB,37,61,6.130318823555587
0,afternoon2,Hwy401,NB,38,21,754.227149687959
0,afternoon2,Hwy401,NB,38,61,4.776097868596254
0,afternoon2,Hwy401,NB,39,21,722.5093753676617
0,afternoon2,Hwy401,NB,39,42,2.6513164659515644
0,afternoon2,Hwy401,NB,39,52,9.374520440669484
0,afternoon2,Hwy401,NB,40,52,10.108814403486553
0,afternoon2,Hwy401,NB,40,21,621.341676477704
0,afternoon2,Hwy401,NB,40,61,12.565188834593835
0,afternoon2,Hwy401,NB,40,42,9.994642273226901
